#This data file was created by MATCH_IRIS_FOV_FLARE.PRO - P.Higgins
#The SSW LastEvents flares corresponding to each IRIS observation sequence.
#The OBSID corresponds to that in the IRIS_ALLOBS_HEK data file.
#To read this CSV file into IDL, run: IDL> readcol,'iris_allobs_hek_flares.txt',foundmatch,obsid,obstart,obsend,obsx1,obsx2,obsy1,obsy2,flareclass,flarepeak,flarestart,flareend,flarex,flarey,delim=';',comment='#',format='I,A,A,A,D,D,D,D,A,A,A,A,D,D'
#FORMAT; I,A,A,A,D,D,D,D,A,A,A,A,D,D
#FOUNDMATCH;OBSID;OBSTART;OBSEND;OBSX1;OBSX2;OBSY1;OBSY2;FLARECLASS;FLAREPEAK;FLARESTART;FLAREEND;FLAREX;FLAREY
      0;3880013904;20-Oct-2013 22:24:51.000;20-Oct-2013 22:27:01.000;   -561.0000;   -392.0000;    385.0000;    567.0000;;;;;      0.0000;      0.0000
      0;3880013904;20-Oct-2013 22:31:41.000;20-Oct-2013 22:33:51.000;   -731.0000;   -562.0000;    555.0000;    737.0000;;;;;      0.0000;      0.0000
      0;3880013904;20-Oct-2013 22:38:51.000;20-Oct-2013 22:41:01.000;   -765.0000;   -599.0000;    588.0000;    767.0000;;;;;      0.0000;      0.0000
      0;3880013904;20-Oct-2013 23:02:41.000;20-Oct-2013 23:04:51.000;   -799.0000;   -630.0000;    623.0000;    805.0000;;;;;      0.0000;      0.0000
      0;3880013904;20-Oct-2013 23:09:51.000;20-Oct-2013 23:12:01.000;   -833.0000;   -664.0000;    657.0000;    839.0000;;;;;      0.0000;      0.0000
      0;3880013904;20-Oct-2013 23:17:01.000;20-Oct-2013 23:19:11.000;   -867.0000;   -698.0000;    691.0000;    873.0000;;;;;      0.0000;      0.0000
      0;3882010144;21-Oct-2013 08:10:24.000;21-Oct-2013 08:28:26.000;   -156.0000;     92.0000;   -230.0000;   -102.0000;;;;;      0.0000;      0.0000
      0;3821104045;21-Oct-2013 11:09:45.000;21-Oct-2013 11:12:35.000;   -148.0000;    142.0000;    -91.0000;     89.0000;;;;;      0.0000;      0.0000
      0;3882010144;22-Oct-2013 04:20:24.000;22-Oct-2013 04:38:26.000;     97.0000;    345.0000;   -118.0000;     10.0000;;;;;      0.0000;      0.0000
      0;3820362093;22-Oct-2013 05:30:30.000;22-Oct-2013 06:03:52.000;    234.0000;    467.0000;   -145.0000;     35.0000;;;;;      0.0000;      0.0000
      0;3880263445;22-Oct-2013 06:45:30.000;22-Oct-2013 08:27:19.000;  -1148.0000;   -852.0000;   -300.0000;   -118.0000;;;;;      0.0000;      0.0000
      0;3824261484;22-Oct-2013 08:40:00.000;22-Oct-2013 10:52:40.000;    732.0000;    906.0000;    498.0000;    680.0000;;;;;      0.0000;      0.0000
      0;3881013496;22-Oct-2013 11:30:30.000;22-Oct-2013 15:05:05.000;    150.0000;    459.0000;   -200.0000;    -18.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 15:44:51.000;22-Oct-2013 15:47:01.000;   -469.0000;   -300.0000;    -92.0000;     90.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 15:51:51.000;22-Oct-2013 15:54:01.000;   -758.0000;   -589.0000;    -92.0000;     90.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 15:58:51.000;22-Oct-2013 16:01:01.000;   -999.0000;   -830.0000;    -92.0000;     90.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 16:05:51.000;22-Oct-2013 16:08:01.000;  -1047.0000;   -878.0000;    -93.0000;     89.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 16:14:51.000;22-Oct-2013 16:17:01.000;  -1095.0000;   -926.0000;    -93.0000;     89.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 16:22:01.000;22-Oct-2013 16:24:11.000;  -1144.0000;   -975.0000;    -92.0000;     90.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 16:28:31.000;22-Oct-2013 16:30:41.000;  -1192.0000;  -1023.0000;    -92.0000;     90.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 16:35:21.000;22-Oct-2013 16:37:31.000;  -1240.0000;  -1071.0000;    -92.0000;     90.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 16:55:11.000;22-Oct-2013 16:57:21.000;   -356.0000;   -187.0000;   -364.0000;   -182.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 17:02:01.000;22-Oct-2013 17:04:11.000;   -561.0000;   -392.0000;   -569.0000;   -387.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 17:20:41.000;22-Oct-2013 17:22:51.000;   -731.0000;   -562.0000;   -740.0000;   -558.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 17:27:31.000;22-Oct-2013 17:29:41.000;   -765.0000;   -596.0000;   -773.0000;   -591.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 17:34:31.000;22-Oct-2013 17:36:41.000;   -799.0000;   -630.0000;   -807.0000;   -625.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 17:41:21.000;22-Oct-2013 17:43:31.000;   -833.0000;   -664.0000;   -841.0000;   -659.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 17:48:31.000;22-Oct-2013 17:50:41.000;   -867.0000;   -698.0000;   -875.0000;   -693.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 17:55:41.000;22-Oct-2013 17:57:51.000;   -901.0000;   -732.0000;   -909.0000;   -727.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 18:04:21.000;22-Oct-2013 18:06:31.000;    -84.0000;     84.0000;   -477.0000;   -295.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 18:11:31.000;22-Oct-2013 18:13:41.000;    -84.0000;     84.0000;   -766.0000;   -584.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 18:18:31.000;22-Oct-2013 18:20:41.000;    -84.0000;     84.0000;  -1007.0000;   -825.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 18:25:21.000;22-Oct-2013 18:27:31.000;    -85.0000;     83.0000;  -1055.0000;   -875.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 18:32:21.000;22-Oct-2013 18:34:31.000;    -84.0000;     84.0000;  -1103.0000;   -921.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 19:01:31.000;22-Oct-2013 19:03:41.000;    -84.0000;     84.0000;  -1152.0000;   -970.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 19:08:41.000;22-Oct-2013 19:10:51.000;    -84.0000;     84.0000;  -1200.0000;  -1018.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 19:15:31.000;22-Oct-2013 19:17:41.000;    -84.0000;     84.0000;  -1248.0000;  -1066.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 19:24:11.000;22-Oct-2013 19:26:21.000;    186.0000;    355.0000;   -364.0000;   -184.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 19:31:01.000;22-Oct-2013 19:33:11.000;    392.0000;    561.0000;   -569.0000;   -387.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 19:37:51.000;22-Oct-2013 19:40:01.000;    562.0000;    731.0000;   -739.0000;   -557.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 19:44:41.000;22-Oct-2013 19:46:51.000;    596.0000;    765.0000;   -773.0000;   -591.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 19:51:31.000;22-Oct-2013 19:53:41.000;    630.0000;    799.0000;   -807.0000;   -625.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 19:58:21.000;22-Oct-2013 20:00:31.000;    664.0000;    833.0000;   -841.0000;   -659.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 20:06:41.000;22-Oct-2013 20:08:51.000;    698.0000;    867.0000;   -876.0000;   -694.0000;;;;;      0.0000;      0.0000
      0;3880013904;22-Oct-2013 20:13:41.000;22-Oct-2013 20:15:51.000;    732.0000;    901.0000;   -909.0000;   -727.0000;;;;;      0.0000;      0.0000
      1;3820259443;22-Oct-2013 20:59:38.000;23-Oct-2013 01:00:42.000;   -286.0000;    -54.0000;    -71.0000;    111.0000;983,888,694,1573,811,679,983,607,782,1327,794;22-Oct-2013 21:20:46.000,22-Oct-2013 22:18:24.000,22-Oct-2013 22:18:25.000,22-Oct-2013 22:18:19.000,22-Oct-2013 22:26:24.000,22-Oct-2013 22:27:37.000,22-Oct-2013 21:20:46.000,23-Oct-2013 00:57:49.000,23-Oct-2013 00:42:48.000,23-Oct-2013 00:42:43.000,23-Oct-2013 00:53:12.000;22-Oct-2013 20:20:34.000,22-Oct-2013 22:15:36.000,22-Oct-2013 22:15:37.000,22-Oct-2013 22:16:07.000,22-Oct-2013 22:23:36.000,22-Oct-2013 22:24:13.000,22-Oct-2013 20:20:34.000,23-Oct-2013 00:26:37.000,23-Oct-2013 00:39:36.000,23-Oct-2013 00:41:19.000,23-Oct-2013 00:52:24.000;23-Oct-2013 06:19:22.000,22-Oct-2013 22:20:00.000,22-Oct-2013 22:20:13.000,22-Oct-2013 22:19:55.000,22-Oct-2013 22:30:48.000,22-Oct-2013 22:30:13.000,23-Oct-2013 06:19:22.000,23-Oct-2013 01:12:49.000,23-Oct-2013 00:45:24.000,23-Oct-2013 00:44:31.000,23-Oct-2013 00:55:36.000;   -115.2000;     38.4000
      0;3844009502;23-Oct-2013 01:14:29.000;23-Oct-2013 01:33:24.000;    424.0000;    483.0000;   -126.0000;    -62.0000;;;;;      0.0000;      0.0000
      0;3844009602;23-Oct-2013 01:43:02.000;23-Oct-2013 02:01:57.000;    425.0000;    484.0000;   -125.0000;    -59.0000;;;;;      0.0000;      0.0000
      0;3844009702;23-Oct-2013 02:11:35.000;23-Oct-2013 02:30:10.000;    424.0000;    485.0000;   -125.0000;    -62.0000;;;;;      0.0000;      0.0000
      0;3882010144;23-Oct-2013 04:20:24.000;23-Oct-2013 04:38:26.000;     92.0000;    339.0000;   -170.0000;    -44.0000;;;;;      0.0000;      0.0000
      0;3840513642;23-Oct-2013 10:24:51.000;23-Oct-2013 13:12:21.000;    713.0000;    895.0000;    547.0000;    671.0000;;;;;      0.0000;      0.0000
      0;3844009602;23-Oct-2013 20:04:21.000;23-Oct-2013 20:23:16.000;   -147.0000;    -88.0000;    502.0000;    570.0000;;;;;      0.0000;      0.0000
      0;3840363643;24-Oct-2013 02:56:57.000;24-Oct-2013 03:30:17.000;    -39.0000;    189.0000;    -51.0000;    127.0000;;;;;      0.0000;      0.0000
      0;3882010144;24-Oct-2013 04:20:24.000;24-Oct-2013 04:38:26.000;    271.0000;    519.0000;   -214.0000;    -86.0000;;;;;      0.0000;      0.0000
      0;3841363642;24-Oct-2013 05:09:43.000;24-Oct-2013 10:09:35.000;    297.0000;    480.0000;   -601.0000;   -478.0000;;;;;      0.0000;      0.0000
      1;3823255683;24-Oct-2013 11:29:15.000;24-Oct-2013 13:30:40.000;    223.0000;    347.0000;    -36.0000;     92.0000;1383,987,649,219;24-Oct-2013 10:33:58.000,24-Oct-2013 13:01:12.000,24-Oct-2013 13:01:13.000,24-Oct-2013 13:01:08.000;24-Oct-2013 09:42:10.000,24-Oct-2013 13:00:12.000,24-Oct-2013 13:00:25.000,24-Oct-2013 13:00:56.000;24-Oct-2013 11:34:34.000,24-Oct-2013 13:05:00.000,24-Oct-2013 13:06:25.000,24-Oct-2013 13:08:44.000;    268.8000;     38.4000
      0;3823257683;24-Oct-2013 13:40:03.000;24-Oct-2013 15:11:15.000;    223.0000;    347.0000;    -36.0000;     92.0000;;;;;      0.0000;      0.0000
      0;3860513643;24-Oct-2013 16:39:41.000;25-Oct-2013 02:46:56.000;   -128.0000;    102.0000;    194.0000;    376.0000;;;;;      0.0000;      0.0000
      0;3882010144;25-Oct-2013 04:20:24.000;25-Oct-2013 04:38:26.000;   -383.0000;   -135.0000;   -137.0000;     -9.0000;;;;;      0.0000;      0.0000
      0;3880013447;25-Oct-2013 05:05:30.000;25-Oct-2013 05:56:51.000;     -6.0000;    196.0000;   -371.0000;   -189.0000;;;;;      0.0000;      0.0000
      0;3840007403;25-Oct-2013 06:19:30.000;25-Oct-2013 06:40:01.000;    237.0000;    358.0000;     54.0000;    179.0000;;;;;      0.0000;      0.0000
      0;3840009438;25-Oct-2013 07:53:38.000;25-Oct-2013 09:04:58.000;    236.0000;    387.0000;     50.0000;    175.0000;;;;;      0.0000;      0.0000
      0;3841111643;25-Oct-2013 09:29:52.000;25-Oct-2013 15:28:48.000;    -54.0000;    174.0000;    182.0000;    361.0000;;;;;      0.0000;      0.0000
      0;3841111643;25-Oct-2013 15:34:46.000;25-Oct-2013 17:17:19.000;      2.0000;    231.0000;    185.0000;    364.0000;;;;;      0.0000;      0.0000
      1;3860511642;25-Oct-2013 18:34:28.000;26-Oct-2013 01:37:04.000;    406.0000;    588.0000;    -26.0000;    102.0000;52,99,1361,727,586,20,268,782,527,82,63,125,640,1367;25-Oct-2013 18:49:22.000,25-Oct-2013 18:57:46.000,25-Oct-2013 18:57:31.000,25-Oct-2013 18:57:24.000,25-Oct-2013 18:57:25.000,25-Oct-2013 19:05:34.000,25-Oct-2013 19:05:24.000,25-Oct-2013 21:54:48.000,25-Oct-2013 21:54:49.000,25-Oct-2013 21:44:10.000,25-Oct-2013 21:55:22.000,26-Oct-2013 00:16:34.000,26-Oct-2013 00:43:49.000,26-Oct-2013 00:45:55.000;25-Oct-2013 18:47:46.000,25-Oct-2013 18:54:46.000,25-Oct-2013 18:55:19.000,25-Oct-2013 18:55:24.000,25-Oct-2013 18:55:25.000,25-Oct-2013 19:04:58.000,25-Oct-2013 19:05:12.000,25-Oct-2013 21:17:00.000,25-Oct-2013 21:41:26.000,25-Oct-2013 21:41:58.000,25-Oct-2013 21:54:34.000,26-Oct-2013 00:10:46.000,26-Oct-2013 00:19:49.000,26-Oct-2013 00:19:55.000;25-Oct-2013 18:51:10.000,25-Oct-2013 19:01:10.000,25-Oct-2013 18:59:20.000,25-Oct-2013 18:58:36.000,25-Oct-2013 18:58:49.000,25-Oct-2013 19:16:46.000,25-Oct-2013 19:08:24.000,25-Oct-2013 22:32:00.000,25-Oct-2013 22:04:49.000,25-Oct-2013 21:46:22.000,25-Oct-2013 21:56:46.000,26-Oct-2013 00:23:34.000,26-Oct-2013 00:58:13.000,26-Oct-2013 00:56:43.000;    499.2000;     38.4000
      0;3840261601;26-Oct-2013 02:14:28.000;26-Oct-2013 03:23:43.000;    266.0000;    325.0000;    510.0000;    547.0000;;;;;      0.0000;      0.0000
      0;3882010144;26-Oct-2013 04:20:24.000;26-Oct-2013 04:38:26.000;   -185.0000;     63.0000;   -129.0000;     -1.0000;;;;;      0.0000;      0.0000
      0;4201900010;26-Oct-2013 05:09:51.000;26-Oct-2013 05:40:26.000;   -162.0000;     60.0000;   -167.0000;     15.0000;;;;;      0.0000;      0.0000
      1;3860261403;26-Oct-2013 06:40:00.000;26-Oct-2013 10:54:50.000;  -1098.0000;   -977.0000;   -302.0000;   -176.0000;78,1145,904;26-Oct-2013 08:11:22.000,26-Oct-2013 10:48:48.000,26-Oct-2013 11:21:34.000;26-Oct-2013 08:07:10.000,26-Oct-2013 10:47:12.000,26-Oct-2013 10:53:22.000;26-Oct-2013 08:20:22.000,26-Oct-2013 10:51:12.000,26-Oct-2013 11:37:34.000;   -960.0000;   -268.8000
      0;3823259409;26-Oct-2013 11:29:38.000;26-Oct-2013 14:03:44.000;    622.0000;    744.0000;    -26.0000;    102.0000;;;;;      0.0000;      0.0000
      1;3860511642;26-Oct-2013 14:29:28.000;26-Oct-2013 23:00:06.000;    598.0000;    780.0000;    -18.0000;    110.0000;82,826,323,63,50,35,46;26-Oct-2013 18:04:10.000,26-Oct-2013 18:02:00.000,26-Oct-2013 18:02:01.000,26-Oct-2013 18:38:10.000,26-Oct-2013 21:00:34.000,26-Oct-2013 21:28:58.000,26-Oct-2013 22:18:10.000;26-Oct-2013 17:55:10.000,26-Oct-2013 17:55:36.000,26-Oct-2013 17:55:37.000,26-Oct-2013 18:31:22.000,26-Oct-2013 20:58:46.000,26-Oct-2013 21:26:34.000,26-Oct-2013 22:16:10.000;26-Oct-2013 18:22:10.000,26-Oct-2013 18:17:24.000,26-Oct-2013 18:26:13.000,26-Oct-2013 18:48:10.000,26-Oct-2013 21:02:22.000,26-Oct-2013 21:29:34.000,26-Oct-2013 22:20:34.000;    806.4000;     38.4000
      1;3860511642;26-Oct-2013 23:08:54.000;26-Oct-2013 23:26:30.000;    657.0000;    813.0000;    -18.0000;    106.0000;44,708,545,267;26-Oct-2013 23:11:34.000,26-Oct-2013 23:08:55.000,26-Oct-2013 23:08:48.000,26-Oct-2013 23:09:37.000;26-Oct-2013 23:08:10.000,26-Oct-2013 23:08:19.000,26-Oct-2013 23:08:24.000,26-Oct-2013 23:08:25.000;26-Oct-2013 23:16:34.000,26-Oct-2013 23:19:43.000,26-Oct-2013 23:11:00.000,26-Oct-2013 23:25:13.000;    806.4000;    115.2000
      0;4200000015;27-Oct-2013 01:09:32.000;27-Oct-2013 01:11:40.000;    214.0000;    558.0000;    -71.0000;    111.0000;;;;;      0.0000;      0.0000
      0;3821106095;27-Oct-2013 01:22:51.000;27-Oct-2013 01:27:57.000;   -148.0000;    146.0000;    -92.0000;     88.0000;;;;;      0.0000;      0.0000
      1;3820007403;28-Oct-2013 05:09:30.000;28-Oct-2013 06:39:14.000;    385.0000;    506.0000;   -343.0000;   -215.0000;36;28-Oct-2013 06:36:46.000;28-Oct-2013 06:36:22.000;28-Oct-2013 06:38:34.000;    499.2000;   -268.8000
      0;3860511642;28-Oct-2013 07:34:28.000;28-Oct-2013 10:30:33.000;    546.0000;    728.0000;   -351.0000;   -223.0000;;;;;      0.0000;      0.0000
      0;3882010144;28-Oct-2013 14:40:24.000;28-Oct-2013 14:58:26.000;     -6.0000;    242.0000;   -158.0000;    -30.0000;;;;;      0.0000;      0.0000
      0;3820011425;28-Oct-2013 15:09:52.000;28-Oct-2013 20:43:35.000;    486.0000;    657.0000;    283.0000;    465.0000;;;;;      0.0000;      0.0000
      0;3860511642;28-Oct-2013 21:29:28.000;29-Oct-2013 03:21:38.000;    648.0000;    830.0000;   -337.0000;   -209.0000;;;;;      0.0000;      0.0000
      0;3882010144;29-Oct-2013 04:37:24.000;29-Oct-2013 04:55:26.000;   -145.0000;    103.0000;    -58.0000;     70.0000;;;;;      0.0000;      0.0000
      1;3860511142;29-Oct-2013 05:08:16.000;29-Oct-2013 12:05:38.000;   -450.0000;   -266.0000;   -270.0000;   -144.0000;100,44,866,612,1467,33,29;29-Oct-2013 06:55:58.000,29-Oct-2013 07:34:34.000,29-Oct-2013 07:40:24.000,29-Oct-2013 07:36:49.000,29-Oct-2013 07:37:44.000,29-Oct-2013 09:31:34.000,29-Oct-2013 10:52:10.000;29-Oct-2013 06:45:22.000,29-Oct-2013 07:31:22.000,29-Oct-2013 07:34:00.000,29-Oct-2013 07:34:01.000,29-Oct-2013 07:34:07.000,29-Oct-2013 09:30:58.000,29-Oct-2013 10:49:10.000;29-Oct-2013 07:22:58.000,29-Oct-2013 07:46:22.000,29-Oct-2013 07:45:48.000,29-Oct-2013 07:40:13.000,29-Oct-2013 07:43:07.000,29-Oct-2013 09:33:58.000,29-Oct-2013 10:56:34.000;   -345.6000;   -192.0000
      1;3860511142;29-Oct-2013 12:11:06.000;29-Oct-2013 17:58:54.000;   -381.0000;   -197.0000;   -275.0000;   -149.0000;38,58,39,46,40,36,45,468,661,650,687,411,29;29-Oct-2013 12:12:34.000,29-Oct-2013 12:22:58.000,29-Oct-2013 12:56:58.000,29-Oct-2013 13:13:10.000,29-Oct-2013 13:28:34.000,29-Oct-2013 13:46:10.000,29-Oct-2013 14:12:58.000,29-Oct-2013 14:11:37.000,29-Oct-2013 14:12:48.000,29-Oct-2013 14:12:43.000,29-Oct-2013 15:22:12.000,29-Oct-2013 15:22:13.000,29-Oct-2013 16:46:58.000;29-Oct-2013 12:09:34.000,29-Oct-2013 12:18:46.000,29-Oct-2013 12:55:22.000,29-Oct-2013 13:02:10.000,29-Oct-2013 13:27:22.000,29-Oct-2013 13:44:46.000,29-Oct-2013 14:07:58.000,29-Oct-2013 14:08:13.000,29-Oct-2013 14:10:00.000,29-Oct-2013 14:10:31.000,29-Oct-2013 15:21:00.000,29-Oct-2013 15:21:01.000,29-Oct-2013 16:46:34.000;29-Oct-2013 12:14:10.000,29-Oct-2013 12:26:58.000,29-Oct-2013 13:01:10.000,29-Oct-2013 13:18:46.000,29-Oct-2013 13:29:58.000,29-Oct-2013 13:49:22.000,29-Oct-2013 14:15:58.000,29-Oct-2013 14:16:49.000,29-Oct-2013 14:14:48.000,29-Oct-2013 14:13:55.000,29-Oct-2013 15:23:24.000,29-Oct-2013 15:24:25.000,29-Oct-2013 16:48:58.000;   -268.8000;   -192.0000
      0;3882010144;30-Oct-2013 04:15:24.000;30-Oct-2013 04:33:26.000;     22.0000;    270.0000;    -96.0000;     32.0000;;;;;      0.0000;      0.0000
      1;3860261143;30-Oct-2013 05:09:14.000;30-Oct-2013 14:46:32.000;   -699.0000;   -467.0000;   -356.0000;   -176.0000;75;30-Oct-2013 07:14:46.000;30-Oct-2013 07:07:10.000;30-Oct-2013 07:29:34.000;   -576.0000;   -345.6000
      0;3860261143;30-Oct-2013 14:55:20.000;30-Oct-2013 15:30:19.000;   -287.0000;    -55.0000;   -637.0000;   -457.0000;;;;;      0.0000;      0.0000
      0;3860511138;30-Oct-2013 15:57:14.000;30-Oct-2013 23:12:07.000;   -245.0000;    -94.0000;   -642.0000;   -516.0000;;;;;      0.0000;      0.0000
      0;3860511138;30-Oct-2013 23:53:14.000;31-Oct-2013 02:47:11.000;   -250.0000;    -99.0000;   -597.0000;   -471.0000;;;;;      0.0000;      0.0000
      0;3860510242; 5-Nov-2013 00:09:52.000; 5-Nov-2013 01:02:15.000;    506.0000;    690.0000;   -343.0000;   -217.0000;;;;;      0.0000;      0.0000
      0;3860510242; 5-Nov-2013 01:46:52.000; 5-Nov-2013 02:39:15.000;    530.0000;    714.0000;   -339.0000;   -213.0000;;;;;      0.0000;      0.0000
      0;3821104045; 5-Nov-2013 06:44:45.000; 5-Nov-2013 07:01:50.000;    483.0000;    774.0000;   -380.0000;   -199.0000;;;;;      0.0000;      0.0000
      0;3860257141; 5-Nov-2013 07:56:36.000; 5-Nov-2013 08:33:39.000;    553.0000;    744.0000;   -378.0000;   -198.0000;;;;;      0.0000;      0.0000
      1;3860510242; 5-Nov-2013 09:41:45.000; 5-Nov-2013 09:59:12.000;   -779.0000;   -596.0000;   -288.0000;   -162.0000;33; 5-Nov-2013 09:40:10.000; 5-Nov-2013 09:37:46.000; 5-Nov-2013 09:42:58.000;   -652.8000;   -268.8000
      1;3860259141; 5-Nov-2013 11:11:48.000; 5-Nov-2013 11:40:32.000;   -772.0000;   -581.0000;   -302.0000;   -122.0000;3187,43; 5-Nov-2013 08:18:43.000, 5-Nov-2013 11:22:22.000; 5-Nov-2013 08:14:55.000, 5-Nov-2013 11:21:22.000; 5-Nov-2013 12:41:55.000, 5-Nov-2013 11:25:58.000;   -729.6000;   -345.6000
      0;3860261140; 5-Nov-2013 12:47:09.000; 5-Nov-2013 13:56:57.000;    570.0000;    713.0000;   -326.0000;   -200.0000;;;;;      0.0000;      0.0000
      0;3860259110; 5-Nov-2013 14:49:55.000; 5-Nov-2013 15:38:38.000;    593.0000;    763.0000;   -370.0000;   -190.0000;;;;;      0.0000;      0.0000
      1;3860261416; 5-Nov-2013 16:29:52.000; 5-Nov-2013 17:19:24.000;    617.0000;    787.0000;   -385.0000;   -203.0000;1001,417; 5-Nov-2013 16:58:48.000, 5-Nov-2013 16:58:49.000; 5-Nov-2013 16:56:12.000, 5-Nov-2013 16:56:13.000; 5-Nov-2013 17:00:48.000, 5-Nov-2013 16:59:37.000;    652.8000;   -268.8000
      0;3860261416; 5-Nov-2013 18:06:52.000; 5-Nov-2013 18:56:24.000;    636.0000;    806.0000;   -377.0000;   -197.0000;;;;;      0.0000;      0.0000
      0;3860257141; 5-Nov-2013 19:44:43.000; 5-Nov-2013 20:32:22.000;    623.0000;    814.0000;   -380.0000;   -200.0000;;;;;      0.0000;      0.0000
      0;3860257416; 5-Nov-2013 21:21:30.000; 5-Nov-2013 22:12:55.000;    648.0000;    818.0000;   -376.0000;   -194.0000;;;;;      0.0000;      0.0000
      0;3860257110; 5-Nov-2013 22:59:43.000; 5-Nov-2013 23:33:49.000;    663.0000;    833.0000;   -373.0000;   -193.0000;;;;;      0.0000;      0.0000
      1;3860261441; 6-Nov-2013 00:35:22.000; 6-Nov-2013 01:28:04.000;   -680.0000;   -489.0000;   -327.0000;   -145.0000;1404,47,22,25,58,53,522,448,200; 6-Nov-2013 00:26:43.000, 6-Nov-2013 00:36:58.000, 6-Nov-2013 00:59:10.000, 6-Nov-2013 01:03:34.000, 6-Nov-2013 01:09:10.000, 6-Nov-2013 01:20:58.000, 6-Nov-2013 01:25:55.000, 6-Nov-2013 01:26:00.000, 6-Nov-2013 01:26:01.000; 6-Nov-2013 00:20:55.000, 6-Nov-2013 00:35:22.000, 6-Nov-2013 00:56:34.000, 6-Nov-2013 01:03:10.000, 6-Nov-2013 01:05:58.000, 6-Nov-2013 01:15:10.000, 6-Nov-2013 01:25:31.000, 6-Nov-2013 01:25:36.000, 6-Nov-2013 01:25:37.000; 6-Nov-2013 00:41:55.000, 6-Nov-2013 00:38:10.000, 6-Nov-2013 01:01:22.000, 6-Nov-2013 01:05:10.000, 6-Nov-2013 01:12:34.000, 6-Nov-2013 01:32:10.000, 6-Nov-2013 01:27:55.000, 6-Nov-2013 01:27:48.000, 6-Nov-2013 01:27:49.000;   -576.0000;   -268.8000
      1;3860261416; 6-Nov-2013 02:14:52.000; 6-Nov-2013 03:04:24.000;   -662.0000;   -492.0000;   -321.0000;   -139.0000;242,1176,485,1309,476,29,22,614; 6-Nov-2013 02:39:34.000, 6-Nov-2013 02:18:24.000, 6-Nov-2013 02:18:01.000, 6-Nov-2013 02:18:19.000, 6-Nov-2013 02:18:20.000, 6-Nov-2013 02:17:52.000, 6-Nov-2013 02:18:14.000, 6-Nov-2013 02:37:00.000; 6-Nov-2013 02:09:46.000, 6-Nov-2013 02:16:24.000, 6-Nov-2013 02:16:25.000, 6-Nov-2013 02:16:43.000, 6-Nov-2013 02:16:44.000, 6-Nov-2013 02:16:52.000, 6-Nov-2013 02:17:02.000, 6-Nov-2013 02:35:48.000; 6-Nov-2013 02:48:46.000, 6-Nov-2013 02:22:00.000, 6-Nov-2013 02:21:49.000, 6-Nov-2013 02:21:31.000, 6-Nov-2013 02:20:44.000, 6-Nov-2013 02:20:52.000, 6-Nov-2013 02:21:38.000, 6-Nov-2013 02:38:24.000;   -499.2000;   -268.8000
      0;3882010144; 6-Nov-2013 05:28:24.000; 6-Nov-2013 05:46:26.000;    -67.0000;    181.0000;   -158.0000;    -30.0000;;;;;      0.0000;      0.0000
      0;3880262041; 6-Nov-2013 06:47:15.000; 6-Nov-2013 07:21:07.000;  -1061.0000;   -870.0000;    -71.0000;    111.0000;;;;;      0.0000;      0.0000
      1;3810513141; 6-Nov-2013 10:14:01.000; 6-Nov-2013 10:47:34.000;   -607.0000;   -417.0000;   -339.0000;   -159.0000;184; 6-Nov-2013 10:00:22.000; 6-Nov-2013 09:55:34.000; 6-Nov-2013 10:53:22.000;   -576.0000;   -345.6000
